UsageID,ZoneID,Date,TotalUsageGB,PeakUsageGB
2841,3,2025-08-04,227.71,298.55
2842,1,2025-08-05,246.09,324.02
2843,2,2025-08-05,237.46,311.78
2844,3,2025-08-05,212.05,328.41
2845,1,2025-08-06,242.44,417.98
2846,2,2025-08-06,258.04,424.06
2847,3,2025-08-06,239.09,465.69
2848,1,2025-08-07,253.08,442.49
2849,2,2025-08-07,257.71,359.02
2850,3,2025-08-07,222.21,415.16
2851,1,2025-08-08,222.92,417.49
2852,2,2025-08-08,234.47,378.9
2853,3,2025-08-08,215.36,281.02
2854,1,2025-08-09,247.35,491.46
2855,2,2025-08-09,247.06,431.97
2856,3,2025-08-09,232.39,433.14
2857,1,2025-08-10,191.74,320.25
2858,2,2025-08-10,284.53,476.34
2859,3,2025-08-10,254.2,361.59
2860,1,2025-08-11,207.17,347.87
2861,2,2025-08-11,270.62,454.73
2862,3,2025-08-11,256.92,444.51
2863,1,2025-08-12,215.34,287.0
2864,2,2025-08-12,280.88,423.3
2865,3,2025-08-12,249.52,466.54
2866,1,2025-08-13,226.04,447.12
2867,2,2025-08-13,222.92,436.61
2868,3,2025-08-13,313.15,608.67
2869,1,2025-08-14,277.05,398.7
2870,2,2025-08-14,259.18,430.34
2871,3,2025-08-14,270.77,520.7
2872,1,2025-08-15,224.85,355.47
2873,2,2025-08-15,193.06,369.63
2874,3,2025-08-15,236.31,330.16
2875,1,2025-08-16,246.14,362.21
2876,2,2025-08-16,261.87,418.54
2877,3,2025-08-16,246.19,459.11
2878,1,2025-08-17,213.9,375.7
2879,2,2025-08-17,245.76,461.9
2880,3,2025-08-17,203.03,386.26
2881,1,2025-08-18,217.97,432.81
2882,2,2025-08-18,280.08,524.23
2883,3,2025-08-18,246.33,446.47
2884,1,2025-08-19,246.17,406.92
2885,2,2025-08-19,286.59,470.05
2886,3,2025-08-19,230.38,444.68
2887,1,2025-08-20,261.47,383.7
2888,2,2025-08-20,219.13,356.84
2889,3,2025-08-20,239.76,400.19
2890,1,2025-08-21,214.04,305.28
2891,2,2025-08-21,207.8,332.68
2892,3,2025-08-21,220.41,384.96
2893,1,2025-08-22,230.83,388.39
2894,2,2025-08-22,208.86,388.15
2895,3,2025-08-22,274.04,369.65
2896,1,2025-08-23,252.88,361.7
2897,2,2025-08-23,246.54,391.55
2898,3,2025-08-23,257.13,399.53
2899,1,2025-08-24,254.66,426.17
2900,2,2025-08-24,249.38,347.35
2901,3,2025-08-24,231.99,446.41
2902,1,2025-08-25,270.32,496.92
2903,2,2025-08-25,218.1,361.33
2904,3,2025-08-25,230.13,312.16
2905,1,2025-08-26,239.86,392.91
2906,2,2025-08-26,260.94,493.14
2907,3,2025-08-26,172.95,249.52
2908,1,2025-08-27,280.63,508.16
2909,2,2025-08-27,366.06,541.13
2910,3,2025-08-27,242.49,339.61
2911,1,2025-08-28,269.92,469.32
2912,2,2025-08-28,221.99,343.3
2913,3,2025-08-28,239.37,354.14
2914,1,2025-08-29,224.99,440.03
2915,2,2025-08-29,267.1,385.2
2916,3,2025-08-29,243.86,338.0
2917,1,2025-08-30,251.15,451.18
2918,2,2025-08-30,273.95,462.01
2919,3,2025-08-30,199.17,272.21
2920,1,2025-08-31,212.49,288.1
2921,2,2025-08-31,186.17,317.49
2922,3,2025-08-31,227.06,407.82
2923,1,2025-09-01,269.31,488.59
2924,2,2025-09-01,254.81,401.58
2925,3,2025-09-01,228.74,385.66
2926,1,2025-09-02,239.85,425.72
2927,2,2025-09-02,271.33,421.4
2928,3,2025-09-02,231.19,358.36
2929,1,2025-09-03,226.34,451.64
2930,2,2025-09-03,236.6,387.66
2931,3,2025-09-03,248.4,473.94
2932,1,2025-09-04,265.0,456.23
2933,2,2025-09-04,258.06,473.15
2934,3,2025-09-04,249.29,355.18
2935,1,2025-09-05,206.82,327.72
2936,2,2025-09-05,282.54,539.11
2937,3,2025-09-05,233.08,451.08
2938,1,2025-09-06,273.69,446.56
2939,2,2025-09-06,276.78,452.93
2940,3,2025-09-06,222.33,322.54
2941,1,2025-09-07,271.74,408.97
2942,2,2025-09-07,243.49,433.69
2943,3,2025-09-07,189.94,360.28
2944,1,2025-09-08,247.26,346.01
2945,2,2025-09-08,213.88,408.51
2946,3,2025-09-08,231.17,371.37
2947,1,2025-09-09,267.93,517.78
2948,2,2025-09-09,231.71,316.96
2949,3,2025-09-09,279.47,526.41
2950,1,2025-09-10,308.81,510.58
2951,2,2025-09-10,308.19,411.86
2952,3,2025-09-10,267.07,496.96
2953,1,2025-09-11,236.52,355.07
2954,2,2025-09-11,261.29,376.94
2955,3,2025-09-11,233.16,324.0
2956,1,2025-09-12,246.12,425.37
2957,2,2025-09-12,295.55,537.82
2958,3,2025-09-12,241.93,388.08
2959,1,2025-09-13,270.41,464.55
2960,2,2025-09-13,257.39,509.09
2961,3,2025-09-13,245.18,363.43
2962,1,2025-09-14,251.68,466.01
2963,2,2025-09-14,260.48,419.52
2964,3,2025-09-14,226.58,418.06
2965,1,2025-09-15,232.65,438.6
2966,2,2025-09-15,190.03,292.22
2967,3,2025-09-15,290.14,507.55
2968,1,2025-09-16,189.22,270.99
2969,2,2025-09-16,233.15,432.14
2970,3,2025-09-16,317.14,557.09
2971,1,2025-09-17,279.45,480.7
2972,2,2025-09-17,244.94,398.8
2973,3,2025-09-17,228.02,320.13
2974,1,2025-09-18,227.39,426.47
2975,2,2025-09-18,217.02,405.46
2976,3,2025-09-18,251.56,481.22
2977,1,2025-09-19,202.53,383.32
2978,2,2025-09-19,204.03,334.55
2979,3,2025-09-19,274.7,381.96
2980,1,2025-09-20,245.92,472.03
2981,2,2025-09-20,210.39,356.65
2982,3,2025-09-20,273.99,480.65
2983,1,2025-09-21,297.38,502.74
2984,2,2025-09-21,269.46,490.23
2985,3,2025-09-21,202.34,291.24
2986,1,2025-09-22,250.3,439.36
2987,2,2025-09-22,177.78,301.71
2988,3,2025-09-22,249.01,495.77
2989,1,2025-09-23,288.42,510.02
2990,2,2025-09-23,274.24,489.96
2991,3,2025-09-23,235.29,434.37
2992,1,2025-09-24,236.98,347.98
2993,2,2025-09-24,193.35,264.01
2994,3,2025-09-24,237.0,349.74
2995,1,2025-09-25,247.13,439.82
2996,2,2025-09-25,220.22,396.2
2997,3,2025-09-25,270.81,448.29
2998,1,2025-09-26,270.58,465.56
2999,2,2025-09-26,243.97,486.48
3000,3,2025-09-26,306.18,408.49
3001,1,2025-09-27,234.91,399.54
3002,2,2025-09-27,227.64,443.01
3003,3,2025-09-27,305.1,401.58
3004,1,2025-09-28,256.52,338.59
3005,2,2025-09-28,235.18,367.45
3006,3,2025-09-28,272.43,390.68
3007,1,2025-09-29,271.5,516.84
3008,2,2025-09-29,214.67,335.61
3009,3,2025-09-29,281.87,468.26
3010,1,2025-09-30,271.03,428.06
3011,2,2025-09-30,282.71,430.92
3012,3,2025-09-30,305.81,469.63
3013,1,2025-10-01,259.19,507.08
3014,2,2025-10-01,209.32,322.02
3015,3,2025-10-01,279.61,552.36
3016,1,2025-10-02,265.73,495.1
3017,2,2025-10-02,279.71,535.76
3018,3,2025-10-02,277.88,514.76
3019,1,2025-10-03,299.44,517.75
3020,2,2025-10-03,272.4,526.16
3021,3,2025-10-03,210.75,301.37
3022,1,2025-10-04,243.99,320.68
3023,2,2025-10-04,259.93,422.34
3024,3,2025-10-04,287.62,523.59
3025,1,2025-10-05,284.11,539.87
3026,2,2025-10-05,222.63,385.47
3027,3,2025-10-05,310.88,430.39
3028,1,2025-10-06,220.08,426.67
3029,2,2025-10-06,218.63,414.85
3030,3,2025-10-06,302.82,406.64
3031,1,2025-10-07,300.25,538.31
3032,2,2025-10-07,256.58,336.61
3033,3,2025-10-07,265.06,392.73
3034,1,2025-10-08,238.55,390.12
3035,2,2025-10-08,250.84,423.91
3036,3,2025-10-08,254.21,433.44
3037,1,2025-10-09,266.55,350.87
3038,2,2025-10-09,221.82,338.55
3039,3,2025-10-09,235.57,361.62
3040,1,2025-10-10,243.49,419.27
3041,2,2025-10-10,244.05,424.18
3042,3,2025-10-10,248.47,376.16
3043,1,2025-10-11,181.13,244.3
3044,2,2025-10-11,243.5,316.8
3045,3,2025-10-11,248.9,379.06
3046,1,2025-10-12,293.04,497.84
3047,2,2025-10-12,222.51,300.65
3048,3,2025-10-12,204.23,328.7
3049,1,2025-10-13,243.57,448.83
3050,2,2025-10-13,216.88,317.71
3051,3,2025-10-13,272.64,456.92
3052,1,2025-10-14,220.97,352.26
3053,2,2025-10-14,248.75,394.49
3054,3,2025-10-14,230.99,326.51
3055,1,2025-10-15,245.48,319.26
3056,2,2025-10-15,270.87,535.76
3057,3,2025-10-15,317.67,498.59
3058,1,2025-10-16,231.38,427.71
3059,2,2025-10-16,236.12,377.11
3060,3,2025-10-16,193.57,310.45
3061,1,2025-10-17,287.31,452.25
3062,2,2025-10-17,266.58,463.82
3063,3,2025-10-17,242.83,345.93
3064,1,2025-10-18,239.62,391.77
3065,2,2025-10-18,276.94,511.16
3066,3,2025-10-18,216.49,342.59
3067,1,2025-10-19,256.34,490.53
3068,2,2025-10-19,278.59,452.91
3069,3,2025-10-19,263.95,414.33
3070,1,2025-10-20,187.69,285.88
3071,2,2025-10-20,247.92,433.21
3072,3,2025-10-20,220.85,410.12
3073,1,2025-10-21,245.91,386.16
3074,2,2025-10-21,254.56,439.85
3075,3,2025-10-21,277.46,461.34
3076,1,2025-10-22,260.07,437.31
3077,2,2025-10-22,262.09,379.92
3078,3,2025-10-22,246.27,445.26
3079,1,2025-10-23,198.01,284.88
3080,2,2025-10-23,255.14,436.32
3081,3,2025-10-23,195.32,285.38
3082,1,2025-10-24,267.14,490.58
3083,2,2025-10-24,206.9,351.47
3084,3,2025-10-24,287.52,552.04
3085,1,2025-10-25,327.87,468.15
3086,2,2025-10-25,262.77,510.67
3087,3,2025-10-25,249.17,360.36
3088,1,2025-10-26,227.82,365.82
3089,2,2025-10-26,228.45,444.97
3090,3,2025-10-26,302.63,529.03
3091,1,2025-10-27,196.23,302.9
3092,2,2025-10-27,305.82,589.13
3093,3,2025-10-27,301.05,495.1
3094,1,2025-10-28,197.99,340.86
3095,2,2025-10-28,206.88,274.41
3096,3,2025-10-28,228.21,431.34
3097,1,2025-10-29,210.24,328.11
3098,2,2025-10-29,279.72,456.82
3099,3,2025-10-29,199.62,346.65
3100,1,2025-10-30,196.01,371.3
3101,2,2025-10-30,215.56,284.86
3102,3,2025-10-30,236.78,382.18
3103,1,2025-10-31,230.44,313.76
3104,2,2025-10-31,230.25,324.1
3105,3,2025-10-31,306.5,494.82
3106,1,2025-11-01,239.3,431.53
3107,2,2025-11-01,275.64,363.13
3108,3,2025-11-01,289.95,488.84
3109,1,2025-11-02,276.26,534.06
3110,2,2025-11-02,242.7,386.99
3111,3,2025-11-02,235.04,385.44
3112,1,2025-11-03,296.47,589.36
3113,2,2025-11-03,266.19,464.92
3114,3,2025-11-03,219.99,416.02
3115,1,2025-11-04,321.61,461.09
3116,2,2025-11-04,273.42,432.58
3117,3,2025-11-04,234.35,459.7
3118,1,2025-11-05,284.75,520.28
3119,2,2025-11-05,262.34,450.74
3120,3,2025-11-05,208.9,328.21
3121,1,2025-11-06,250.52,475.52
3122,2,2025-11-06,252.62,357.88
3123,3,2025-11-06,275.36,422.31
3124,1,2025-11-07,239.47,418.49
3125,2,2025-11-07,296.11,519.28
3126,3,2025-11-07,266.88,419.07
3127,1,2025-11-08,267.46,432.06
3128,2,2025-11-08,285.01,443.64
3129,3,2025-11-08,247.68,452.1
3130,1,2025-11-09,256.62,465.67
3131,2,2025-11-09,185.28,344.97
3132,3,2025-11-09,236.43,333.3
3133,1,2025-11-10,283.48,441.18
3134,2,2025-11-10,280.56,537.17
3135,3,2025-11-10,273.26,496.75
3136,1,2025-11-11,201.76,344.87
3137,2,2025-11-11,208.1,366.09
3138,3,2025-11-11,253.88,464.63
3139,1,2025-11-12,293.4,504.49
3140,2,2025-11-12,263.32,480.21
3141,3,2025-11-12,250.85,404.79
3142,1,2025-11-13,262.89,508.74
3143,2,2025-11-13,247.93,329.97
3144,3,2025-11-13,254.8,349.16
3145,1,2025-11-14,203.15,352.05
3146,2,2025-11-14,214.5,310.63
3147,3,2025-11-14,307.15,612.14
3148,1,2025-11-15,233.31,380.81
3149,2,2025-11-15,189.52,290.76
3150,3,2025-11-15,263.94,477.31
3151,1,2025-11-16,250.85,410.59
3152,2,2025-11-16,278.04,380.36
3153,3,2025-11-16,281.98,384.29
3154,1,2025-11-17,195.95,350.65
3155,2,2025-11-17,284.79,444.84
3156,3,2025-11-17,310.07,485.48
3157,1,2025-11-18,233.93,430.47
3158,2,2025-11-18,272.71,447.71
3159,3,2025-11-18,213.8,350.42
3160,1,2025-11-19,228.37,410.21
3161,2,2025-11-19,316.65,618.95
3162,3,2025-11-19,278.47,483.17
3163,1,2025-11-20,201.39,307.52
3164,2,2025-11-20,292.66,488.84
3165,3,2025-11-20,256.14,392.76
3166,1,2025-11-21,247.72,456.53
3167,2,2025-11-21,267.59,431.46
3168,3,2025-11-21,234.49,373.94
3169,1,2025-11-22,251.14,490.38
3170,2,2025-11-22,243.76,318.98
3171,3,2025-11-22,266.25,421.84
3172,1,2025-11-23,240.96,338.13
3173,2,2025-11-23,202.78,337.31
3174,3,2025-11-23,252.22,393.18
3175,1,2025-11-24,266.72,501.77
3176,2,2025-11-24,291.82,427.51
3177,3,2025-11-24,204.39,301.78
3178,1,2025-11-25,263.8,376.3
3179,2,2025-11-25,303.59,502.55
3180,3,2025-11-25,230.68,456.94
3181,1,2025-11-26,281.86,440.36
3182,2,2025-11-26,221.92,342.66
3183,3,2025-11-26,209.24,408.71
3184,1,2025-11-27,243.04,380.4
3185,2,2025-11-27,272.42,385.39
3186,3,2025-11-27,208.53,377.65
3187,1,2025-11-28,273.05,514.21
3188,2,2025-11-28,180.12,252.37
3189,3,2025-11-28,241.4,381.18
3190,1,2025-11-29,257.55,488.72
3191,2,2025-11-29,281.61,448.89
3192,3,2025-11-29,275.99,450.96
3193,1,2025-11-30,255.68,438.55
3194,2,2025-11-30,292.21,552.21
3195,3,2025-11-30,237.79,406.92
3196,1,2025-12-01,281.19,406.05
3197,2,2025-12-01,289.82,473.61
3198,3,2025-12-01,257.61,357.65
3199,1,2025-12-02,270.18,513.65
3200,2,2025-12-02,229.83,350.29
3201,3,2025-12-02,288.82,402.25
3202,1,2025-12-03,263.67,371.66
3203,2,2025-12-03,235.41,343.85
3204,3,2025-12-03,195.13,328.75
3205,1,2025-12-04,264.47,383.62
3206,2,2025-12-04,241.08,425.47
3207,3,2025-12-04,216.29,423.65
3208,1,2025-12-05,270.84,441.84
3209,2,2025-12-05,298.78,450.66
3210,3,2025-12-05,245.63,421.08
3211,1,2025-12-06,222.35,345.19
3212,2,2025-12-06,259.81,424.36
3213,3,2025-12-06,312.82,590.66
3214,1,2025-12-07,195.12,298.25
3215,2,2025-12-07,253.17,429.16
3216,3,2025-12-07,277.61,376.06
3217,1,2025-12-08,301.19,454.16
3218,2,2025-12-08,245.48,321.05
3219,3,2025-12-08,273.95,382.52
3220,1,2025-12-09,251.9,479.01
3221,2,2025-12-09,263.73,404.22
3222,3,2025-12-09,273.82,415.09
3223,1,2025-12-10,240.97,426.04
3224,2,2025-12-10,280.2,480.49
3225,3,2025-12-10,247.83,345.63
3226,1,2025-12-11,243.31,408.11
3227,2,2025-12-11,288.66,441.25
3228,3,2025-12-11,231.19,358.4
3229,1,2025-12-12,239.8,467.43
3230,2,2025-12-12,250.26,461.78
3231,3,2025-12-12,236.82,380.99
3232,1,2025-12-13,228.33,420.64
3233,2,2025-12-13,269.78,530.14
3234,3,2025-12-13,273.75,501.73
3235,1,2025-12-14,242.82,441.86
3236,2,2025-12-14,220.95,306.81
3237,3,2025-12-14,229.6,313.3
3238,1,2025-12-15,275.58,543.89
3239,2,2025-12-15,178.54,331.63
3240,3,2025-12-15,258.71,457.52
3241,1,2025-12-16,214.95,362.99
3242,2,2025-12-16,269.65,452.53
3243,3,2025-12-16,260.09,447.81
3244,1,2025-12-17,231.43,419.27
3245,2,2025-12-17,319.39,541.93
3246,3,2025-12-17,314.7,468.74
3247,1,2025-12-18,268.77,477.86
3248,2,2025-12-18,287.99,475.71
3249,3,2025-12-18,254.22,412.37
3250,1,2025-12-19,253.99,485.07
3251,2,2025-12-19,260.23,345.54
3252,3,2025-12-19,228.4,436.3
3253,1,2025-12-20,235.91,333.79
3254,2,2025-12-20,221.36,336.37
3255,3,2025-12-20,226.73,339.47
3256,1,2025-12-21,249.53,443.96
3257,2,2025-12-21,270.83,534.6
3258,3,2025-12-21,286.88,422.31
3259,1,2025-12-22,217.75,363.89
3260,2,2025-12-22,225.78,406.2
3261,3,2025-12-22,276.9,425.63
3262,1,2025-12-23,244.99,397.87
3263,2,2025-12-23,245.5,434.33
3264,3,2025-12-23,288.3,468.35
3265,1,2025-12-24,248.23,454.62
3266,2,2025-12-24,208.83,369.14
3267,3,2025-12-24,235.97,434.04
3268,1,2025-12-25,292.85,463.66
3269,2,2025-12-25,291.22,524.9
3270,3,2025-12-25,263.04,473.69
3271,1,2025-12-26,341.27,623.9
3272,2,2025-12-26,259.47,338.05
3273,3,2025-12-26,209.89,310.41
3274,1,2025-12-27,238.35,448.17
3275,2,2025-12-27,240.7,477.35
3276,3,2025-12-27,259.0,363.28
3277,1,2025-12-28,319.18,541.0
3278,2,2025-12-28,230.16,369.33
3279,3,2025-12-28,278.75,529.31
3280,1,2025-12-29,206.91,303.74
3281,2,2025-12-29,254.61,464.19
3282,3,2025-12-29,243.44,485.39
3283,1,2025-12-30,264.05,357.45
3284,2,2025-12-30,325.49,500.88
3285,3,2025-12-30,256.57,421.63
3286,1,2025-12-31,240.93,359.53
3287,2,2025-12-31,256.3,507.39
3288,3,2025-12-31,238.16,363.27
