IncidentID,DeviceID,IncidentType,StartTime,EndTime,Severity
1699,123,Security Breach,2023-02-13,2023-02-13 09:23:00,Medium
1700,34,Security Breach,2023-04-19,2023-04-19 02:40:00,High
1701,33,Downtime,2023-02-06,2023-02-06 03:47:00,Low
1702,414,Security Breach,2023-09-23,2023-09-23 08:25:00,High
1703,40,Downtime,2023-10-25,2023-10-25 07:59:00,Medium
1704,255,Security Breach,2023-02-23,2023-02-23 03:23:00,Low
1705,291,Security Breach,2023-07-28,2023-07-28 01:33:00,Medium
1706,58,Security Breach,2023-04-22,2023-04-22 07:25:00,Low
1707,158,Downtime,2023-03-06,2023-03-06 06:25:00,High
1708,222,Security Breach,2023-06-04,2023-06-04 03:00:00,High
1709,32,Downtime,2023-07-18,2023-07-18 05:30:00,High
1710,15,Downtime,2023-02-27,2023-02-27 08:13:00,Medium
1711,40,Downtime,2023-11-11,2023-11-11 01:07:00,Low
1712,312,Downtime,2023-08-26,2023-08-26 06:34:00,Low
1713,297,Security Breach,2023-07-25,2023-07-25 02:21:00,High
1714,67,Security Breach,2023-08-03,2023-08-03 04:14:00,Low
1715,25,Downtime,2023-05-18,2023-05-18 03:39:00,Medium
1716,37,Security Breach,2023-10-16,2023-10-16 01:42:00,High
1717,453,Downtime,2023-01-14,2023-01-14 05:55:00,High
1718,329,Downtime,2023-03-22,2023-03-22 01:03:00,Medium
1719,121,Security Breach,2023-05-18,2023-05-18 03:06:00,High
1720,145,Downtime,2023-09-21,2023-09-21 07:26:00,Medium
1721,175,Downtime,2023-01-09,2023-01-09 07:08:00,Medium
1722,34,Downtime,2023-06-02,2023-06-02 04:59:00,Low
1723,105,Security Breach,2023-05-17,2023-05-17 02:17:00,Low
1724,3,Downtime,2023-01-21,2023-01-21 05:41:00,Medium
1725,393,Security Breach,2023-08-21,2023-08-21 02:28:00,Low
1726,475,Downtime,2023-11-21,2023-11-21 03:26:00,Low
1727,471,Downtime,2023-11-24,2023-11-24 00:28:00,High
1728,7,Security Breach,2023-12-21,2023-12-21 07:30:00,High
1729,137,Downtime,2023-03-23,2023-03-23 00:10:00,Low
1730,402,Security Breach,2023-01-03,2023-01-03 09:47:00,Medium
1731,180,Downtime,2023-02-06,2023-02-06 07:49:00,Low
1732,295,Security Breach,2023-10-19,2023-10-19 09:32:00,Medium
1733,203,Downtime,2023-02-18,2023-02-18 05:39:00,Low
1734,252,Security Breach,2023-01-06,2023-01-06 08:58:00,High
1735,110,Security Breach,2023-06-20,2023-06-20 05:53:00,Medium
1736,254,Security Breach,2023-06-29,2023-06-29 00:24:00,High
1737,74,Security Breach,2023-12-13,2023-12-13 02:27:00,Low
1738,58,Downtime,2023-03-10,2023-03-10 03:21:00,Low
1739,40,Downtime,2023-08-27,2023-08-27 08:32:00,Medium
1740,177,Downtime,2023-08-22,2023-08-22 06:06:00,Medium
1741,108,Downtime,2023-05-30,2023-05-30 09:38:00,Low
1742,429,Downtime,2023-09-30,2023-09-30 09:36:00,High
1743,315,Security Breach,2023-03-15,2023-03-15 01:00:00,High
1744,275,Downtime,2023-12-24,2023-12-24 01:54:00,Low
1745,314,Security Breach,2023-04-20,2023-04-20 03:40:00,Low
1746,10,Security Breach,2023-06-04,2023-06-04 08:15:00,Medium
1747,198,Downtime,2023-05-21,2023-05-21 06:24:00,Medium
1748,195,Security Breach,2023-07-26,2023-07-26 04:45:00,Low
1749,133,Downtime,2023-12-15,2023-12-15 03:29:00,Low
1750,138,Security Breach,2023-01-07,2023-01-07 02:23:00,Medium
1751,183,Downtime,2023-05-03,2023-05-03 01:49:00,Low
1752,473,Security Breach,2023-07-30,2023-07-30 09:01:00,High
1753,29,Downtime,2023-06-06,2023-06-06 04:55:00,Low
1754,338,Downtime,2023-05-25,2023-05-25 01:39:00,High
1755,365,Security Breach,2023-06-15,2023-06-15 08:02:00,Medium
1756,237,Security Breach,2023-12-27,2023-12-27 06:56:00,High
1757,377,Security Breach,2023-07-20,2023-07-20 01:49:00,Medium
1758,426,Security Breach,2023-10-27,2023-10-27 02:24:00,Low
1759,65,Security Breach,2023-08-13,2023-08-13 06:25:00,Medium
1760,446,Security Breach,2023-06-07,2023-06-07 08:52:00,Medium
1761,392,Security Breach,2023-04-04,2023-04-04 08:19:00,High
1762,308,Security Breach,2023-04-13,2023-04-13 07:03:00,High
1763,147,Security Breach,2023-02-14,2023-02-14 05:16:00,High
1764,222,Downtime,2023-06-03,2023-06-03 02:06:00,High
1765,327,Security Breach,2023-03-22,2023-03-22 09:20:00,Medium
1766,498,Downtime,2023-12-23,2023-12-23 07:52:00,High
1767,387,Security Breach,2023-11-26,2023-11-26 02:25:00,Medium
1768,48,Downtime,2023-07-30,2023-07-30 05:42:00,Medium
1769,74,Downtime,2023-04-11,2023-04-11 09:16:00,Low
1770,106,Security Breach,2023-12-24,2023-12-24 07:49:00,Medium
1771,118,Downtime,2023-02-10,2023-02-10 08:57:00,Low
1772,2,Downtime,2023-02-19,2023-02-19 04:13:00,High
1773,129,Security Breach,2023-11-30,2023-11-30 01:14:00,Medium
1774,202,Downtime,2023-04-30,2023-04-30 06:45:00,Low
1775,329,Security Breach,2023-05-23,2023-05-23 09:14:00,Medium
1776,319,Downtime,2023-11-29,2023-11-29 09:21:00,Medium
1777,350,Security Breach,2023-01-26,2023-01-26 05:05:00,Medium
1778,77,Downtime,2023-07-05,2023-07-05 05:46:00,Low
1779,124,Security Breach,2023-02-17,2023-02-17 04:16:00,High
1780,86,Downtime,2023-12-22,2023-12-22 01:28:00,High
1781,397,Security Breach,2023-03-26,2023-03-26 08:18:00,Low
1782,290,Downtime,2023-07-10,2023-07-10 04:13:00,Low
1783,163,Downtime,2023-02-05,2023-02-05 03:32:00,High
1784,411,Downtime,2023-07-25,2023-07-25 02:24:00,Medium
1785,220,Downtime,2023-02-13,2023-02-13 00:41:00,Medium
1786,9,Downtime,2023-03-13,2023-03-13 06:54:00,Medium
1787,263,Security Breach,2023-03-12,2023-03-12 05:04:00,Medium
1788,209,Downtime,2023-02-07,2023-02-07 07:50:00,High
1789,335,Downtime,2023-06-17,2023-06-17 07:55:00,Medium
1790,5,Security Breach,2023-09-22,2023-09-22 02:27:00,Low
1791,116,Security Breach,2023-09-16,2023-09-16 06:10:00,High
1792,138,Security Breach,2023-03-29,2023-03-29 03:03:00,Medium
1793,4,Security Breach,2023-12-12,2023-12-12 06:03:00,Low
1794,80,Security Breach,2023-03-03,2023-03-03 06:39:00,Low
1795,179,Security Breach,2023-08-20,2023-08-20 09:07:00,High
1796,351,Downtime,2023-06-17,2023-06-17 07:34:00,Low
1797,298,Security Breach,2023-07-13,2023-07-13 03:37:00,High
1798,464,Security Breach,2023-10-15,2023-10-15 07:33:00,Low
1799,351,Downtime,2023-01-24,2023-01-24 01:42:00,Medium
1800,143,Downtime,2023-12-19,2023-12-19 05:56:00,Low
1801,255,Downtime,2023-12-20,2023-12-20 06:54:00,High
1802,381,Downtime,2023-06-04,2023-06-04 05:55:00,Low
1803,266,Security Breach,2023-11-11,2023-11-11 05:46:00,Medium
1804,107,Security Breach,2023-11-30,2023-11-30 07:15:00,High
1805,385,Downtime,2023-10-25,2023-10-25 07:27:00,Low
1806,407,Downtime,2023-03-17,2023-03-17 09:16:00,High
1807,62,Security Breach,2023-02-24,2023-02-24 09:45:00,Medium
1808,303,Downtime,2023-02-20,2023-02-20 07:22:00,High
1809,454,Security Breach,2023-09-11,2023-09-11 03:45:00,High
1810,462,Security Breach,2023-10-06,2023-10-06 02:35:00,High
1811,115,Downtime,2023-02-07,2023-02-07 02:39:00,High
1812,457,Security Breach,2023-09-18,2023-09-18 02:18:00,Low
1813,382,Downtime,2023-03-19,2023-03-19 04:28:00,Medium
1814,305,Downtime,2023-12-17,2023-12-17 07:21:00,Medium
1815,123,Security Breach,2023-01-17,2023-01-17 05:44:00,High
1816,230,Security Breach,2023-02-12,2023-02-12 04:30:00,High
1817,315,Downtime,2023-06-03,2023-06-03 02:57:00,Medium
1818,437,Downtime,2023-12-04,2023-12-04 03:05:00,Low
1819,356,Security Breach,2023-01-28,2023-01-28 01:04:00,Medium
1820,382,Downtime,2023-03-12,2023-03-12 04:07:00,Medium
1821,339,Security Breach,2023-11-09,2023-11-09 08:22:00,Low
1822,168,Downtime,2023-11-25,2023-11-25 02:43:00,High
1823,197,Downtime,2023-10-26,2023-10-26 08:44:00,Low
1824,312,Security Breach,2023-01-31,2023-01-31 04:06:00,High
1825,167,Security Breach,2023-06-04,2023-06-04 05:32:00,Medium
1826,138,Downtime,2023-06-22,2023-06-22 00:53:00,Low
1827,236,Downtime,2023-04-27,2023-04-27 01:29:00,High
1828,11,Downtime,2023-11-18,2023-11-18 07:41:00,High
1829,106,Downtime,2023-07-09,2023-07-09 08:13:00,High
1830,35,Downtime,2023-03-14,2023-03-14 05:00:00,Medium
1831,202,Security Breach,2023-05-08,2023-05-08 07:23:00,High
1832,378,Downtime,2023-07-05,2023-07-05 08:56:00,High
1833,51,Security Breach,2023-09-04,2023-09-04 00:14:00,High
1834,324,Downtime,2023-07-04,2023-07-04 03:29:00,Medium
1835,384,Security Breach,2023-11-17,2023-11-17 08:54:00,Low
1836,407,Security Breach,2023-04-27,2023-04-27 05:23:00,High
1837,351,Security Breach,2023-04-11,2023-04-11 09:44:00,High
1838,285,Downtime,2023-02-26,2023-02-26 07:56:00,Low
1839,317,Security Breach,2023-11-25,2023-11-25 02:59:00,Medium
1840,292,Downtime,2023-09-05,2023-09-05 00:31:00,Low
1841,270,Downtime,2023-09-08,2023-09-08 06:33:00,Low
1842,177,Security Breach,2023-03-01,2023-03-01 05:33:00,Medium
1843,434,Security Breach,2023-11-23,2023-11-23 04:12:00,Low
1844,455,Security Breach,2023-09-07,2023-09-07 00:50:00,Low
1845,465,Security Breach,2023-05-15,2023-05-15 04:11:00,Medium
1846,193,Downtime,2023-04-06,2023-04-06 08:21:00,Medium
1847,11,Downtime,2023-12-21,2023-12-21 09:23:00,Medium
1848,4,Security Breach,2023-02-21,2023-02-21 07:37:00,Low
1849,225,Security Breach,2023-01-20,2023-01-20 05:49:00,High
1850,168,Security Breach,2023-01-19,2023-01-19 05:03:00,Low
1851,77,Downtime,2023-08-29,2023-08-29 05:58:00,Low
1852,118,Downtime,2023-07-03,2023-07-03 01:49:00,High
1853,403,Security Breach,2023-01-09,2023-01-09 01:33:00,Low
1854,58,Downtime,2023-07-15,2023-07-15 03:11:00,High
1855,110,Security Breach,2023-02-23,2023-02-23 04:48:00,High
1856,23,Security Breach,2023-08-31,2023-08-31 02:35:00,Low
1857,102,Downtime,2023-04-18,2023-04-18 00:42:00,Low
1858,15,Security Breach,2023-02-21,2023-02-21 03:58:00,Low
1859,163,Downtime,2023-01-26,2023-01-26 09:53:00,Medium
1860,437,Security Breach,2023-03-04,2023-03-04 00:12:00,Medium
1861,43,Downtime,2023-07-15,2023-07-15 08:34:00,Medium
1862,331,Security Breach,2023-06-04,2023-06-04 04:58:00,Medium
1863,278,Downtime,2023-02-27,2023-02-27 05:10:00,Medium
1864,64,Security Breach,2023-01-09,2023-01-09 02:04:00,Low
1865,94,Security Breach,2023-10-05,2023-10-05 09:12:00,High
1866,415,Downtime,2023-10-24,2023-10-24 08:24:00,Medium
1867,377,Security Breach,2023-05-05,2023-05-05 05:51:00,High
1868,228,Security Breach,2023-06-05,2023-06-05 08:33:00,Low
1869,327,Security Breach,2023-05-23,2023-05-23 03:00:00,High
1870,221,Security Breach,2023-05-28,2023-05-28 02:48:00,High
1871,404,Downtime,2023-11-18,2023-11-18 03:40:00,High
1872,348,Downtime,2023-11-08,2023-11-08 07:39:00,High
1873,498,Downtime,2023-09-17,2023-09-17 05:49:00,Low
1874,299,Security Breach,2023-06-28,2023-06-28 03:30:00,Low
1875,212,Downtime,2023-03-12,2023-03-12 04:51:00,Low
1876,492,Security Breach,2023-02-15,2023-02-15 09:06:00,Medium
1877,463,Downtime,2023-11-20,2023-11-20 03:19:00,High
1878,416,Security Breach,2023-01-04,2023-01-04 09:45:00,High
1879,15,Downtime,2023-11-20,2023-11-20 06:57:00,Medium
1880,427,Security Breach,2023-05-03,2023-05-03 07:05:00,Medium
1881,500,Downtime,2023-01-09,2023-01-09 00:41:00,High
1882,290,Security Breach,2023-12-30,2023-12-30 05:18:00,High
1883,94,Security Breach,2023-12-27,2023-12-27 00:45:00,Medium
1884,474,Downtime,2023-08-26,2023-08-26 06:14:00,High
1885,209,Downtime,2023-04-23,2023-04-23 06:54:00,Medium
1886,413,Downtime,2023-02-18,2023-02-18 09:17:00,Medium
1887,202,Security Breach,2023-02-12,2023-02-12 02:42:00,Low
1888,275,Security Breach,2023-08-01,2023-08-01 04:01:00,High
1889,229,Security Breach,2023-01-31,2023-01-31 08:10:00,High
1890,114,Security Breach,2023-04-04,2023-04-04 04:08:00,Medium
1891,408,Downtime,2023-09-04,2023-09-04 08:15:00,Medium
1892,6,Downtime,2023-12-02,2023-12-02 05:14:00,High
1893,70,Downtime,2023-08-15,2023-08-15 06:40:00,Low
1894,201,Downtime,2023-09-22,2023-09-22 07:51:00,High
1895,3,Downtime,2023-10-31,2023-10-31 08:47:00,Low
1896,424,Downtime,2023-08-06,2023-08-06 04:25:00,High
1897,422,Security Breach,2023-04-08,2023-04-08 05:40:00,High
1898,21,Downtime,2023-12-09,2023-12-09 02:02:00,Medium
1899,96,Security Breach,2023-05-25,2023-05-25 03:34:00,Low
1900,147,Security Breach,2023-01-15,2023-01-15 00:30:00,Low
1901,107,Downtime,2023-08-20,2023-08-20 03:48:00,High
1902,314,Downtime,2023-08-26,2023-08-26 08:27:00,High
1903,222,Security Breach,2023-11-18,2023-11-18 02:19:00,Medium
1904,196,Downtime,2023-10-10,2023-10-10 00:45:00,Medium
1905,282,Downtime,2023-06-08,2023-06-08 09:59:00,Low
1906,50,Downtime,2023-08-27,2023-08-27 09:44:00,Low
1907,77,Security Breach,2023-09-26,2023-09-26 01:24:00,Low
1908,353,Downtime,2023-05-11,2023-05-11 00:24:00,Low
1909,84,Downtime,2023-08-11,2023-08-11 03:17:00,Low
1910,360,Security Breach,2023-03-12,2023-03-12 04:14:00,Low
1911,317,Security Breach,2023-12-14,2023-12-14 06:52:00,Medium
1912,377,Security Breach,2023-04-30,2023-04-30 00:33:00,Medium
1913,201,Security Breach,2023-01-05,2023-01-05 03:31:00,Medium
1914,148,Security Breach,2023-11-28,2023-11-28 08:48:00,Low
1915,47,Security Breach,2023-08-07,2023-08-07 09:51:00,Medium
1916,69,Downtime,2023-07-08,2023-07-08 04:31:00,High
1917,31,Downtime,2023-09-27,2023-09-27 08:44:00,High
1918,39,Security Breach,2023-06-20,2023-06-20 09:56:00,Low
1919,446,Security Breach,2023-07-01,2023-07-01 05:35:00,High
1920,285,Security Breach,2023-10-02,2023-10-02 00:18:00,High
1921,17,Security Breach,2023-09-16,2023-09-16 05:54:00,Low
1922,328,Downtime,2023-03-17,2023-03-17 09:29:00,Low
1923,335,Security Breach,2023-11-08,2023-11-08 03:57:00,High
1924,203,Downtime,2023-09-03,2023-09-03 07:08:00,High
1925,484,Downtime,2023-03-08,2023-03-08 08:20:00,Low
1926,489,Security Breach,2023-04-25,2023-04-25 02:41:00,Medium
1927,36,Security Breach,2023-09-10,2023-09-10 06:27:00,High
1928,490,Downtime,2023-07-04,2023-07-04 05:06:00,High
1929,196,Downtime,2023-02-01,2023-02-01 08:25:00,Low
1930,248,Downtime,2023-05-28,2023-05-28 08:22:00,Medium
1931,423,Security Breach,2023-06-16,2023-06-16 09:35:00,Low
1932,337,Security Breach,2023-12-19,2023-12-19 09:00:00,Low
1933,393,Security Breach,2023-03-09,2023-03-09 04:56:00,Low
1934,258,Security Breach,2023-12-27,2023-12-27 09:02:00,Medium
1935,213,Downtime,2023-06-26,2023-06-26 08:15:00,Low
1936,411,Security Breach,2023-03-17,2023-03-17 02:26:00,High
1937,307,Security Breach,2023-04-24,2023-04-24 09:36:00,Low
1938,251,Security Breach,2023-12-01,2023-12-01 03:01:00,Low
1939,4,Security Breach,2023-01-10,2023-01-10 09:47:00,High
1940,397,Security Breach,2023-05-21,2023-05-21 09:38:00,High
1941,273,Security Breach,2023-05-06,2023-05-06 07:20:00,Low
1942,422,Security Breach,2023-05-28,2023-05-28 00:31:00,Low
1943,258,Downtime,2023-10-31,2023-10-31 05:36:00,Low
1944,212,Security Breach,2023-07-26,2023-07-26 06:47:00,Low
1945,457,Downtime,2023-04-29,2023-04-29 07:41:00,High
1946,18,Security Breach,2023-03-04,2023-03-04 03:37:00,High
1947,93,Downtime,2023-07-03,2023-07-03 04:42:00,High
1948,410,Downtime,2023-06-13,2023-06-13 07:17:00,Low
1949,487,Security Breach,2023-09-20,2023-09-20 04:35:00,Medium
1950,35,Downtime,2023-06-13,2023-06-13 04:07:00,Medium
1951,81,Security Breach,2023-05-17,2023-05-17 06:24:00,Low
1952,478,Security Breach,2023-06-25,2023-06-25 09:34:00,High
1953,334,Security Breach,2023-01-03,2023-01-03 02:17:00,Medium
1954,331,Security Breach,2023-11-02,2023-11-02 04:29:00,Low
1955,317,Security Breach,2023-03-31,2023-03-31 02:00:00,Low
1956,291,Downtime,2023-01-11,2023-01-11 08:03:00,Medium
1957,270,Downtime,2023-05-26,2023-05-26 08:14:00,Medium
1958,349,Security Breach,2023-11-18,2023-11-18 09:49:00,High
1959,476,Security Breach,2023-03-17,2023-03-17 00:12:00,Low
1960,38,Security Breach,2023-01-25,2023-01-25 09:27:00,Medium
1961,346,Downtime,2023-09-28,2023-09-28 06:27:00,High
1962,167,Security Breach,2023-10-15,2023-10-15 02:25:00,High
1963,465,Downtime,2023-07-20,2023-07-20 01:45:00,High
1964,344,Security Breach,2023-07-04,2023-07-04 00:43:00,Low
1965,143,Downtime,2023-10-08,2023-10-08 02:38:00,Low
1966,384,Downtime,2023-03-18,2023-03-18 02:20:00,Low
1967,120,Downtime,2023-08-15,2023-08-15 01:31:00,Low
1968,136,Downtime,2023-06-18,2023-06-18 04:40:00,Medium
1969,18,Security Breach,2023-02-04,2023-02-04 09:26:00,Low
1970,85,Security Breach,2023-09-17,2023-09-17 01:04:00,Low
1971,97,Downtime,2023-10-12,2023-10-12 04:42:00,High
1972,404,Downtime,2023-06-08,2023-06-08 06:02:00,Medium
1973,56,Downtime,2023-01-18,2023-01-18 08:47:00,Low
1974,99,Downtime,2023-09-05,2023-09-05 04:21:00,Low
1975,311,Security Breach,2023-03-09,2023-03-09 07:42:00,High
1976,52,Security Breach,2023-10-22,2023-10-22 02:34:00,Low
1977,462,Security Breach,2023-02-12,2023-02-12 04:54:00,Medium
1978,160,Downtime,2023-10-06,2023-10-06 08:51:00,Medium
1979,474,Security Breach,2023-04-16,2023-04-16 05:00:00,Medium
1980,182,Downtime,2023-11-24,2023-11-24 08:46:00,Low
1981,284,Security Breach,2023-01-07,2023-01-07 05:27:00,Medium
1982,222,Downtime,2023-10-20,2023-10-20 01:11:00,High
1983,168,Security Breach,2023-04-05,2023-04-05 08:30:00,High
1984,453,Security Breach,2023-01-13,2023-01-13 07:17:00,High
1985,254,Security Breach,2023-08-29,2023-08-29 04:02:00,Medium
1986,45,Security Breach,2023-04-10,2023-04-10 00:11:00,Low
1987,243,Downtime,2023-09-17,2023-09-17 08:15:00,Low
1988,396,Downtime,2023-06-03,2023-06-03 09:59:00,Medium
1989,83,Downtime,2023-02-16,2023-02-16 01:42:00,High
1990,473,Security Breach,2023-06-15,2023-06-15 02:39:00,High
1991,1,Security Breach,2023-01-23,2023-01-23 07:05:00,Medium
1992,369,Downtime,2023-04-09,2023-04-09 01:55:00,Low
1993,309,Security Breach,2023-04-18,2023-04-18 08:02:00,High
1994,148,Security Breach,2023-07-23,2023-07-23 05:11:00,High
1995,382,Security Breach,2023-06-17,2023-06-17 07:57:00,High
1996,60,Downtime,2023-03-01,2023-03-01 03:25:00,Low
1997,451,Downtime,2023-11-26,2023-11-26 09:19:00,Medium
1998,463,Security Breach,2023-05-07,2023-05-07 04:01:00,High
1999,363,Downtime,2023-06-05,2023-06-05 04:14:00,High
2000,400,Downtime,2023-12-10,2023-12-10 07:25:00,High
